# Exported with SCiLS Lab Version 9.00.12376
# Export time: 2021-06-28 12:49:12
# Generated from file: Y:\Ellin\2021\2021-06-05 MB posMS lipids_DHAsublim.slx
# Object Full Name: PCA_06-05-2021_MB_Imaging
# Object ID: 4bc6ff20-b56f-4d2f-8ce6-2354ad0fbddf
# Object type: PCA
# Object creation time: 2021-06-28 12:48:23
#
Spot index;Coefficient 1;Coefficient 2;Coefficient 3;Coefficient 4;Coefficient 5
2783;21586275.753417;-810812.807797516;-6420840.47508988;-1565802.75009961;1220166.99836712
2784;13026892.9551746;-6443381.88048641;2963677.09569766;-2707740.35653238;2357467.70626739
2785;16518668.0914379;5241075.99321395;-1962088.17416682;-201751.233799442;1159812.26334829
2786;14983651.442809;-10558222.475639;7703136.80086725;-2913234.7533361;2680910.40232266
2787;11421968.8727299;-6938079.40979549;7778968.28591667;-2332467.4552088;470433.691321336
2788;23547945.3165849;12538622.8293133;8115010.50702418;-26652.3818062198;768541.521970294
2789;29640546.0629857;8284322.58733586;7721248.6203404;129462.269467182;1398953.81392773
2790;21825835.3133773;4995194.23421305;-697763.340584318;57143.3476223507;1675165.03718488
2791;26851952.1488387;-14176667.157693;8085761.8510219;-3013756.58910324;2250062.32421764
2792;23021550.6459016;4469153.46797609;-748102.115173736;126241.450604061;1557854.4198831
2793;23476882.2720178;-1206606.20736702;4602696.7253861;-1353293.19614572;933362.702338437
2794;14529805.6686902;-8311951.08250703;2795503.80989254;-1971275.53764303;1656813.27417019
2795;26222977.4545229;4550105.15351936;-2866154.33595489;972143.353509191;215860.742272979
2796;21095377.958099;67766.1908484484;970294.060754986;43959.5140057029;1759523.98274344
2797;20371217.0702485;-9978331.46327256;3864884.07660434;-2013764.88101329;1063535.66224442
2798;-2117012.71347142;-23410080.3505198;5108066.69210033;-5126427.33737729;424323.600162244
2799;10214894.6093058;-24650351.1554806;7293441.001938;-5650882.37905196;68970.1306632015
2800;27845891.8089376;-22404519.0267229;6635136.3367085;-4124541.05541557;1435551.35740176
2801;25955919.1686082;-12709554.3942366;1433395.55756903;-3329415.99684791;675757.766231072
2802;26370017.0374372;-9643669.83624295;1212397.70562128;-3565790.60869796;-332621.120067136
2803;18263379.5434683;-3903771.03626949;-2943926.39661644;-2807195.19769745;-1499716.76646691
2804;31662292.8318792;-2411284.37964582;-5279240.90873328;-2299790.13101225;-2228195.12688282
2805;31843376.7553452;-5348718.74358408;-4635597.68017064;-1879489.47736218;-2521287.1992648
2806;33564193.9476614;-2104684.45545099;-2594187.23985198;-2197363.32880487;-3127572.44853113
2807;25860490.1371504;-496772.959406531;-1364217.23406868;-1986766.77035596;-3561021.78722622
2808;29984425.9687003;1072063.32090711;-3411928.82100538;-1086767.62961817;-3554936.57400299
2809;39761849.7364172;277612.419199399;-4270036.84874415;-1254329.86595033;-3109219.80931238
2810;35704922.8803998;5640993.02890382;-7306221.76709025;-1902952.38919195;-3366481.50973137
2811;19861152.7360936;9702814.30237567;-6323191.48381014;-1395717.70710707;-4096092.36028745
2812;29656833.1894618;10148412.2006962;-6866053.88172729;-1599255.63540588;-3445124.52524475
2813;25647852.0590595;11241512.9766654;-8854927.2359521;-2221105.25818833;-2257049.86832199
2814;40268961.6590089;9985460.27848503;-10264753.3180351;-2399810.03934913;-3120087.77951852
2815;29583846.6254065;11375511.9939684;-9347186.77951314;-2183801.08642034;-3848347.27956638
2816;26427198.3077666;12889326.2668881;-8284531.87580202;-2026705.49855635;-3578862.24131854
2817;49378131.6947291;14390317.6350734;-10749810.8979254;-2332055.74479693;-3357735.57748855
2818;56229337.3317551;16535812.7346849;-13222105.1304814;-1548112.46921305;-3978487.40490493
2819;48434325.5080152;15660885.1101318;-12483255.1900628;-865729.655265355;-1139523.91319755
2820;65512359.355182;18028372.5304426;-9268488.93080473;-1483793.99816396;-1538084.4454639
2821;18303302.7700568;18771448.879749;-9749100.68208284;-1290094.00505215;-1116088.40170211
2822;154561765.363777;38621652.724822;-40332943.4720662;-1253283.24565904;-3463081.79164334
2823;64355816.7414617;92673572.2192582;76103827.3380003;-7090182.76033677;-5908654.94669783
2824;32347249.8871428;107663289.47848;95555047.325227;-7585442.5757028;-6923971.47495372
2825;65550112.7028311;4718391.64136512;-46887917.758618;1269331.79945004;-2354893.94207236
2826;61910741.0427098;-11648807.1422355;-45808219.0605863;1078675.21756643;83679.5517348074
2827;42697674.9578412;-7582368.1433088;-28083446.5028411;3320596.7899578;951183.584153881
2828;10383770.4546402;258256.171492075;-4171266.70997612;7759263.67342363;1816511.57789713
2829;17914529.2315353;3605198.20074327;98779.2099995698;12261441.087253;3446420.39226326
2830;52594745.8699249;2755537.65978411;6339579.19614611;15897274.4728389;5701911.42028764
2831;20866425.9350498;5134601.79387712;12329863.5701178;14535056.0822622;2440059.83502842
2832;28748808.3919121;4394899.44818947;12653300.4586424;14760494.3048009;2741210.54542451
2833;20145541.5688622;6422262.86161102;11477470.2136211;11508940.2218187;1437692.90778003
2834;44774163.7620951;-1476812.11099072;9492906.6835747;13833548.496293;4616370.60857468
2835;9937202.66991726;2911398.21688833;3657720.2843294;10155317.3606524;3434360.02192642
2836;-89838.2161807891;-6247733.56349834;6426648.94335222;2548149.89880014;175585.864274318
2837;17366285.131737;-518945.658452898;7551175.34699467;2395052.78727375;-538044.137726062
2838;43372908.0967183;-1903738.80522109;19026705.5953763;7774319.846008;168636.891055923
2839;48406356.7903317;-2557445.49699269;19386514.9690665;6588398.37473497;677060.00932902
2840;28954941.856048;-8781924.3476624;22402989.8367349;10511118.2475733;3267423.63608799
2841;30287898.9010462;-8182762.88528481;17833800.9250286;6622525.11094884;3859927.32369622
2842;14333126.4614827;-3172545.7086575;3227396.1121322;4449168.67132663;3193792.85270685
2843;28344685.9394015;-3467418.95615011;3414508.04465367;4143941.64007347;4130265.93557847
2844;-751348.83765973;-10582551.4597361;3753394.89284476;1651335.97486866;3590123.98414542
2845;-25971204.4189694;-17590562.1035973;18516.9332026951;106992.34595701;6929840.95398746
2846;-11664621.3351488;-27043524.934925;18606276.5746088;2058179.45918044;1843419.76360819
2847;-615649.494360831;-32478325.1612399;33539249.0948039;10504897.5141446;1732862.1572325
2848;-19990954.0318075;-34719820.4193172;21568054.9845017;5784472.57476435;2863430.66718038
2849;-20955970.4181948;-27693988.1134992;21330553.8048805;6919909.79301876;1093124.02012587
2850;5392984.94204648;-34351302.3299;36366473.7543845;5303725.33750127;348995.178652161
2851;23386543.4883667;-28297912.5021328;56580753.9732161;5795800.86848154;-3952355.57925498
2852;-12840225.6859783;-38343512.9753152;25505720.8473166;-2439453.24927361;625422.332636734
2853;-14554573.9997262;-45800588.796402;28000072.2814837;-5431704.85494538;2449481.34839363
2854;-18374947.0360053;-40101075.9009391;25562902.3005525;-3815378.32476857;1543861.73302409
2855;-21656083.5221136;-30197194.8207778;17648898.8117382;-2944280.02680291;205976.960240559
2856;7150717.47803855;-20905577.853316;12651583.3250731;-57277.2829851346;56203.8594819387
2857;13621169.2429956;-14747348.8175253;9199675.46109288;-123764.642927539;2213951.7804578
2858;-3418998.04081993;-10321692.0828368;5148447.85147375;-149396.499550906;2603117.65697148
2859;-6801946.93244875;-6889001.11823312;4816512.08769916;356505.698039558;1135999.77631731
2860;2814026.34545767;-8329832.73186469;4345026.36109633;238357.914602656;2432708.8713115
2861;12783922.3334552;-9788854.19782228;6782371.53272887;-328109.124979129;2039422.71940513
2862;3824562.32340373;-11356729.0727344;4464979.76701468;-1776030.48964868;1040947.8822945
2863;-3249065.61319855;-13481698.1274345;8788886.73930397;-1075939.21711865;243460.615142916
2864;-16085607.8297013;-29360877.1973167;17416807.9795662;42301.6148610339;-908255.4659235
2865;-9242181.87803298;-35379501.6986996;19212149.8888208;-1313111.03855268;221733.510870909
2866;-8983172.01204157;-38564939.0392457;19505670.1333903;-3572888.41055033;1687627.22909123
2867;-7056223.45930344;-28218262.4778453;13382321.4828436;-2777149.46479001;385847.322918287
2868;20313979.4872068;-26423541.8865722;16753914.908572;-1774770.63206468;1863480.12886175
2869;512488.43640426;-16969472.8803594;8953941.56927348;-1127040.57475438;-222499.315343999
2870;9624046.37797211;-11571688.6985336;10556575.3607445;-369729.558194168;2535611.74643905
2871;18058194.6334782;-20571091.4412972;12561802.1126118;-1764561.33782413;1977998.18062259
2872;6027082.04019023;-20078029.2831362;11635719.5328772;-1913445.60847244;-714159.585645423
2873;2753986.86442134;-16086266.828312;10698504.1534997;-1090566.80779614;-1249014.88091199
2874;10435158.5132475;-14262328.4723381;9721439.9408717;-1636459.35224533;562391.34576434
2875;37499129.0570708;-17601566.5029789;17844582.9017513;-2521492.83990564;581313.573522461
2876;6431291.0925962;-15303081.5604748;9104367.21514227;-2462023.84809572;-313084.093192723
2877;18227485.9241565;-19188014.462464;12482702.6168635;-2675512.48256782;823194.379844369
2878;12236429.3523124;-19092271.3413054;13011600.9518854;-2878713.35330243;-633613.202910141
2879;27924365.1896016;-20777256.2817183;18354658.0438333;-2773067.11069089;-1956739.48942872
2880;23228965.8571367;-19951102.0377009;14982290.0449642;-1687722.92752074;-3302695.83023938
2881;26285693.4870629;-21863342.9406115;21279877.0027927;1576953.57830382;-5735562.3272087
2882;24002676.6280582;-27487768.0520198;25779234.9280952;1333460.64141369;-4277487.68194285
2883;34692310.23921;-20472478.0365084;28991368.1214604;1049364.40394049;-3847629.37447247
2884;26702953.8986974;-21951466.1047394;15302163.5845285;-2364612.0152208;-582281.545630922
2885;23584103.3297119;-14088280.1420389;11427371.9996675;-1168580.57856562;-2931761.0256796
2886;19174143.5626681;-8996773.75308679;9391465.61068317;-1602248.40464781;-3325690.89174996
2887;27603336.1401356;-10322722.9489079;10184125.4821679;-539326.372914977;-2993278.00676269
2888;42146816.3170688;-13366786.1199541;12415895.7939866;-194771.252860889;-2197341.26768852
2889;16503613.5374661;-14332558.9746349;7129340.51556216;-2002698.08408647;-2373734.49824567
2890;14052121.9958748;-16483384.8443263;7545655.90543183;-3016212.87405153;-892784.207743124
2891;18570569.2372379;-21891215.2022821;8700751.34572082;-3135062.96768951;-337597.287215098
2892;51377367.2788439;-12116428.3019312;14232211.4597901;-714465.66531501;-3801896.20011136
2893;20579835.3807298;-6794503.57404807;3830035.45217452;-631301.876263022;-3836535.40691116
2894;17267447.3075269;-7429320.60659024;5414205.59475663;-1016503.36269956;-2859564.48615787
2895;23468673.4250748;-7367419.64995584;8632841.33454734;-757112.026136698;-4349428.80905954
2896;22548943.798862;-11460731.9012271;5766503.72867777;-841579.929009692;-3627243.08851809
2897;24277851.9031235;-17398292.9418936;8583969.28971666;-811925.074504925;-2935494.71432562
2898;17619426.0853463;-8754439.30061641;3200079.41791502;-910500.901264969;-2309182.24700236
2899;10809876.7751906;-7705250.62319487;4443088.20043965;-1299321.72828001;-2438783.13757357
2900;14686050.9954648;-11053067.0150259;5802657.44473865;-1576665.52546374;-1930240.57254254
2901;25094842.3454294;-15673581.9033569;7940309.01804697;-1744294.82238719;-637887.418180569
2902;8254354.31469657;-14307414.1414622;5574927.59592063;-2728366.80850626;-626108.201701751
2903;7138743.59729477;-16071876.600483;9045804.03385887;-3658197.12562904;1443098.92196068
2904;1689470.76212155;-27757712.2652959;10067355.6995847;-6958928.50240398;3321649.35106926
2905;6863459.80487087;-26041896.2438993;9760422.13011621;-6895706.68164391;3819515.90202618
2906;-6923039.95848042;-24906916.2888374;6516076.25579322;-5711617.04915247;3228629.82294792
2907;-22779252.5139649;-24747094.5773559;1711474.26662648;-4067142.72858796;5202380.36639513
2908;-7243219.14074132;768308.96076367;-10611660.7232091;444617.493645647;2139229.85310705
2909;12034103.9050027;-3672953.24792617;283358.453738588;-1709611.54195383;2278575.68978657
2910;23542095.8812363;-8536715.36272798;7742413.53118532;-2466751.48666545;2838142.09076271
2911;6753269.29447671;-804810.096366741;2613985.23095847;-1389777.83840141;1018601.7530512
2912;4524809.9896621;-10074458.0895948;10020851.1111701;-3190671.77081904;655189.495338372
2913;15425512.3900915;412598.770416323;6268604.72061938;-1663742.66781871;1169491.53545816
2914;16436504.9821594;531408.428996491;3505006.81706196;-566725.558935331;417596.590053607
2915;13040867.5538171;-20864297.1859766;12674003.7579347;-4574321.62274369;1196275.05728008
2916;21722560.4093965;814393.899737809;12153.9431124093;-617008.668520482;1029605.34161679
2917;15379085.1360466;2738303.80134424;-46650.7737156225;130733.286612162;746534.255248819
2918;12422826.1019144;2382709.60316481;262815.945399027;-89698.6933937156;601786.352249639
2919;14233273.8056249;-5500333.87105989;4334234.8725674;-2031311.52454547;713834.350704599
2920;27043523.3018233;1606631.73872616;1454888.61027498;-211589.198818726;2702.2537638135
2921;24874316.5098411;4757925.93548477;-2609502.55021834;696528.728330997;1673008.36707259
2922;28654380.2310982;4026676.03205026;-363825.511737453;465684.46320011;1990634.25365702
2923;18661843.868066;-8280572.64192342;3604312.61725249;-1633652.8649734;1750712.88486142
2924;8148507.33504582;-27106105.5356934;7948440.03436957;-6592353.38596918;1394556.79170531
2925;18055224.8164351;-27789335.2132401;8470946.68128316;-5777018.86424131;1831740.01353386
2926;14741966.2775595;-10119923.1691857;6012732.69709717;-3426683.05121448;-1441713.35513403
2927;18595907.5333859;-8798703.64139705;3102808.58614089;-3676365.62272445;-963597.800236015
2928;27473574.244681;-7567421.82199487;-567079.127085341;-3096269.73209138;-911761.991300022
2929;34764845.7451413;-4490900.31811113;-1803102.84209042;-3021340.71662256;-1497961.24122978
2930;34783492.7576971;-3328480.50888065;-2816227.29553898;-2271670.84797381;-1531179.89966778
2931;22752345.1655664;-1299335.36071827;-1218412.51772181;-2494527.43405295;-1854921.13657288
2932;33433960.0384505;-402810.268599725;-2042817.72970158;-1760809.88680571;-2684902.4494571
2933;36902819.8461827;319246.514154767;-1840397.01906785;-1765398.21008548;-3582851.82591199
2934;17053664.8523236;5978655.74219216;-5852141.07483744;-540728.683628232;-3814355.03072286
2935;16609505.2501608;6605596.0784747;-5175125.62500583;-1209417.35366868;-3307908.52205416
2936;24988691.053671;7414960.45822232;-7007993.61786202;-1155494.94832843;-3776952.07784915
2937;38103306.3251059;6550490.69707715;-5746381.14061123;-1155435.68762035;-2985679.63747098
2938;31974801.3060431;10763759.6479806;-9170024.91590301;-2150048.20283359;-2815512.38650543
2939;31140481.7413594;10721495.9962567;-8696976.12030334;-1989334.19155022;-2045004.29989859
2940;37656485.0699699;12751691.3849852;-7427358.93178866;-2616485.88315951;-2913981.32634602
2941;33188382.0784105;13530551.6345533;-8624135.95150851;-2758724.71194438;-3363625.18500943
2942;48909173.9982973;13448108.1780293;-10096450.1733587;-2097531.05985819;-4432867.41918639
2943;25452500.5415655;16252176.1929403;-10314959.25568;-1694699.79177118;-4015976.15965683
2944;32260244.7181753;18972611.1134886;-12300265.0750156;-1297746.57238732;-3054216.64931547
2945;55131296.2820194;21299266.8215231;-10927523.8078498;-1725259.70253772;-2193192.52218495
2946;48762889.147848;20839923.2139964;-11724342.8090586;-1409817.46659477;-2101710.01711722
2947;75090143.5985836;24635148.803026;-29987731.4114857;-984986.837759517;-4533553.73159187
2948;94208796.1315317;87353884.2937488;50881966.0152335;-5516811.55188075;-3817977.87643716
2949;25275814.1588504;101517907.978605;90544393.2011673;-7278062.35239955;-7662508.90824328
2950;9826209.84302235;89963230.6854945;76923093.3258799;-6359705.10574443;-6168008.68631148
2951;38972695.1677757;2474726.91290812;-33981013.7838945;2465288.57813894;650336.220005922
2952;51245943.9218684;-2801581.86038637;-24009256.8933742;3349289.53144708;2164213.49444213
2953;46357301.3908919;-17217736.5113782;-195658.757690842;3689449.61896279;4482061.36871262
2954;17575910.8786853;-8001907.59701919;3158342.84789246;2318396.51310651;1622354.47956227
2955;96708199.1044333;-15764873.6594366;1227362.64326117;-1787733.20222616;2962249.83907382
2956;52886989.0292921;-1639684.66269573;3592482.57928727;2931896.40877989;710887.556749728
2957;47622406.5279653;7850650.30744368;4933404.01301197;6273015.13120075;1514079.48088438
2958;11576135.5222713;4461066.49264851;3035760.4390756;6401031.1319104;1757603.70665926
2959;24335292.5399359;2952959.29580243;6223870.86728833;9046983.20362948;3355769.90302622
2960;11946280.5516468;4997133.91679061;3543138.17696832;6434335.04124559;1174664.21184168
2961;21887535.7850639;-390351.296455564;6413311.67889714;3059629.44084107;-1047679.91421247
2962;26705803.77631;-3137993.26094156;8126191.65908223;2470140.36738137;119483.975865334
2963;758231.868810325;1601807.20151053;-876682.556164253;3544514.68527472;1644951.4039988
2964;24706754.225057;-3737250.23881863;6385266.54779331;6775661.99095034;3255346.82466494
2965;26386044.4771974;-10060437.8505426;22447366.4076136;11949029.6095762;3511191.7768081
